,categories,deals,display_phone,distance,eat24_url,gift_certificates,id,image_url,is_claimed,is_closed,location,menu_date_updated,menu_provider,mobile_url,name,phone,rating,rating_img_url,rating_img_url_large,rating_img_url_small,reservation_url,review_count,reviews,snippet_image_url,snippet_text,url,address,city,coordinate,country_code,cross_streets,display_address,geo_accuracy,neighborhoods,postal_code,state_code,latitude,longitude
708,"[Category(name='Dive Bars', alias='divebars'), Category(name='Pubs', alias='pubs')]",,+1-212-979-0312,,,,doc-hollidays-new-york,https://s3-media4.fl.yelpcdn.com/bphoto/_H7fq49o9ogyfWfoGMFtOw/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cf5a438>,,,http://m.yelp.com/biz/doc-hollidays-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Doc Holliday's,2129790312,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,,204,,http://s3-media2.fl.yelpcdn.com/photo/ItFyQ46PGZwCBBvziS4zhA/ms.jpg,I don't know how I only just made it here for the first time. I came in on a Sunday around midnight and was happy to find some actual Southerners. My friend...,http://www.yelp.com/biz/doc-hollidays-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['141 Ave A'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cf5a4a8>,US,,"['141 Ave A', 'East Village', 'New York, NY 10009']",9.5,"['East Village', 'Alphabet City']",10009,NY,40.7272274,-73.9828253
709,"[Category(name='American (New)', alias='newamerican')]",,+1-212-777-5102,,,,ichabods-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/7Q5pHecs-WsFKTCzJj_XEQ/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cf5a4e0>,1457298254.0,yelp,http://m.yelp.com/biz/ichabods-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Ichabod's,2127775102,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,418,,http://s3-media3.fl.yelpcdn.com/photo/XNO5Vud7J-K4Fpp7IQT9kA/ms.jpg,This is one of my favorite restaurants in the city. I have been here at least 10 times over the past year and a half and the food is consistently amazing...,http://www.yelp.com/biz/ichabods-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['15 Irving Pl'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cf5a550>,US,15th St & 16th St,"['15 Irving Pl', 'Flatiron', 'New York, NY 10003']",9.5,"['Flatiron', 'Union Square', 'Gramercy']",10003,NY,40.7348034779301,-73.9883648628205
710,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='Cocktail Bars', alias='cocktailbars')]",,+1-212-473-3039,,,,von-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/hYLBb-6qmRuv1tuN983zBA/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cf5a588>,,,http://m.yelp.com/biz/von-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Von,2124733039,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,,322,,http://s3-media2.fl.yelpcdn.com/photo/dDo4ljuGmfc5BBuR-3-Cgw/ms.jpg,Been coming here for a few years now. Still great and jumping. Downstairs is where it's at. Hip-hop night will get you sweating in a comfortable way. See...,http://www.yelp.com/biz/von-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['3 Bleecker St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cf5a5f8>,US,Bowery & Elizabeth St,"['3 Bleecker St', 'NoHo', 'New York, NY 10012']",9.5,['NoHo'],10012,NY,40.725475,-73.99259
711,"[Category(name='American (New)', alias='newamerican'), Category(name='Lounges', alias='lounges')]",,+1-212-805-8800,,,,mandarin-oriental-lobby-lounge-new-york-2,https://s3-media1.fl.yelpcdn.com/bphoto/2-cq-c0OP0FWCPuFKMud5Q/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cf5a630>,1441964884.0,single_platform,http://m.yelp.com/biz/mandarin-oriental-lobby-lounge-new-york-2?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Mandarin Oriental Lobby Lounge,2128058800,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,223,,http://s3-media2.fl.yelpcdn.com/photo/BiE0mgXHJU_Er7jr-VLV1g/ms.jpg,"Afternoon Tea review

came here for the view and the cute display of sweets. It's not the most expensive afternoon tea that the city has to offer but it is...",http://www.yelp.com/biz/mandarin-oriental-lobby-lounge-new-york-2?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['80 Columbus Cir at 60th St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cf5a6a0>,US,,"['80 Columbus Cir at 60th St', 'Upper West Side', 'New York, NY 10023']",9.5,['Upper West Side'],10023,NY,40.7690784,-73.9829538
712,"[Category(name='Cocktail Bars', alias='cocktailbars'), Category(name='Beer, Wine & Spirits', alias='beer_and_wine')]",,+1-212-903-3918,,,,bar-at-clement-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/MNUGWedu4bzPttPRKph-ug/ms.jpg,False,False,<yelp.obj.location.Location object at 0x10cf5a6d8>,,,http://m.yelp.com/biz/bar-at-clement-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Bar at Clement,2129033918,5.0,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/f1def11e4e79/ico/stars/v1/stars_5.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/22affc4e6c38/ico/stars/v1/stars_large_5.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/c7623205d5cd/ico/stars/v1/stars_small_5.png,,5,,http://s3-media3.fl.yelpcdn.com/photo/1ML_eoAiPLfxMDYzteRhgg/ms.jpg,"I don't really like hotel cocktail bars, but this is one of the good ones. When you purchase drinks (which are strong and diverse--aka whiskey, tequila,...",http://www.yelp.com/biz/bar-at-clement-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,"['The Peninsula', '700 Fifth Ave at 55th Street']",New York,<yelp.obj.coordinate.Coordinate object at 0x10cf5a748>,US,,"['The Peninsula', '700 Fifth Ave at 55th Street', 'Midtown West', 'New York, NY 10019']",7.0,['Midtown West'],10019,NY,40.7616692,-73.9749069
713,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Pubs', alias='pubs')]",,+1-212-462-4300,,,,the-half-king-bar-and-restaurant-new-york-2,https://s3-media2.fl.yelpcdn.com/bphoto/l2mx_-7ElN15Xdwfzs3_kg/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cf5a780>,1442354921.0,single_platform,http://m.yelp.com/biz/the-half-king-bar-and-restaurant-new-york-2?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,The Half King Bar & Restaurant,2124624300,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,,373,,http://s3-media4.fl.yelpcdn.com/photo/oIsMmV_kHPiEK3CR5P1UOg/ms.jpg,"I'm a big fan of this place. I only came for drinks, but I liked the atmosphere and the proximity to the High Line. 

They have a great beer selection, from...",http://www.yelp.com/biz/the-half-king-bar-and-restaurant-new-york-2?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['505-507 W 23rd St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cf5a7f0>,US,,"['505-507 W 23rd St', 'Chelsea', 'New York, NY 10011']",8.0,['Chelsea'],10011,NY,40.748035,-74.004379
714,"[Category(name='American (New)', alias='newamerican'), Category(name='Wine Bars', alias='wine_bars')]",,+1-212-300-4525,,,,grape-and-vine-new-york-2,https://s3-media4.fl.yelpcdn.com/bphoto/twfDm5OWONl5R7wjYViEvg/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cf5a828>,1471658539.0,locu,http://m.yelp.com/biz/grape-and-vine-new-york-2?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Grape & Vine,2123004525,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,97,,http://s3-media4.fl.yelpcdn.com/photo/aIrYL2MfW-Uk6oHJRONa3w/ms.jpg,"Super sexy & sophisticated, this very New York spot like the Marlton serves up some grand style with tasty eats. The room downstairs is a wow with red...",http://www.yelp.com/biz/grape-and-vine-new-york-2?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['52 W 13th St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cf5a898>,US,Avenue Of The Americas & 5th Ave,"['52 W 13th St', 'Greenwich Village', 'New York, NY 10011']",8.0,['Greenwich Village'],10011,NY,40.7360474020243,-73.9959809929132
715,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='Seafood', alias='seafood')]",,,,,,virgola-new-york-8,https://s3-media3.fl.yelpcdn.com/bphoto/5CvdTLRskeNsyk6Otgzd3Q/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cf5a8d0>,1449486100.0,single_platform,http://m.yelp.com/biz/virgola-new-york-8?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Virgola,,4.5,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,,179,,http://s3-media3.fl.yelpcdn.com/photo/tTSEyejI_ymu8-R1csY6uA/ms.jpg,"Amazing! I didn't realize the wine bar was a converted alley from the 1800s (don't quote me on the century).  The wine selection was good, the food was...",http://www.yelp.com/biz/virgola-new-york-8?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['28 Greenwich Ave'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cf5a940>,US,Charles St & 10th St,"['28 Greenwich Ave', 'West Village', 'New York, NY 10011']",9.5,['West Village'],10011,NY,40.7349737,-74.000161
716,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Coffee & Tea', alias='coffee')]",,+1-212-362-4450,,,,pier-i-cafe-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/nJjm5sIblRv0qZCadH4CeA/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cf5a978>,1442003229.0,single_platform,http://m.yelp.com/biz/pier-i-cafe-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Pier i Cafe,2123624450,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,300,,http://s3-media1.fl.yelpcdn.com/photo/DV3jexsAsypnyFZEkIANDA/ms.jpg,It's wonderful here! The sunset the people walking by... Also the food was delicious! I got the burger and old bay fries. It's worth noting they have a...,http://www.yelp.com/biz/pier-i-cafe-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['500 W 70th St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cf5a9e8>,US,,"['500 W 70th St', 'Upper West Side', 'New York, NY 10023']",9.5,['Upper West Side'],10023,NY,40.779827186175,-73.9886114803528
717,"[Category(name='Lounges', alias='lounges')]",,+1-212-577-8880,,,,bar-on-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/tAZtuZl4YGHxsf4h6Ar-zw/ms.jpg,False,False,<yelp.obj.location.Location object at 0x10cf5aa20>,,,http://m.yelp.com/biz/bar-on-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Bar On,2125778880,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,,15,,http://s3-media3.fl.yelpcdn.com/photo/-vSgfxiHh5KUnKJmobLFAA/ms.jpg,"I've had way too many drunken nights here with friends. This place is one of the cleanest KTV bars in Chinatown. It may have a very shady store front, but...",http://www.yelp.com/biz/bar-on-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['45 Mott St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cf5aa90>,US,Pell St & Bayard St,"['45 Mott St', 'Chinatown', 'New York, NY 10013']",9.5,"['Chinatown', 'Civic Center']",10013,NY,40.7152904,-73.998761
718,"[Category(name='Pizza', alias='pizza'), Category(name='Salad', alias='salad'), Category(name='Cocktail Bars', alias='cocktailbars')]",,+1-212-242-1200,,,,spunto-new-york-3,https://s3-media2.fl.yelpcdn.com/bphoto/dtFRagdFfFF1_HqR5-5E7g/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cf5aac8>,1471925230.0,single_platform,http://m.yelp.com/biz/spunto-new-york-3?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Spunto,2122421200,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,356,,http://s3-media4.fl.yelpcdn.com/photo/8TnvuU-jqFD5sWSpbWIZ6w/ms.jpg,"This is the place to go if you want the Best Thin Crust Pizza of your life.  I don't know how they do it, but even a diabetic person could eat the whole...",http://www.yelp.com/biz/spunto-new-york-3?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['65 Carmine St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cf5ab38>,US,Bedford St & S 7th Ave,"['65 Carmine St', 'West Village', 'New York, NY 10014']",9.5,['West Village'],10014,NY,40.7297584,-74.0046303
719,"[Category(name='Pubs', alias='pubs')]",,+1-212-477-6161,,,,the-globe-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/-k03UsWQ8xpE4HJvJm6tfg/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cf5ab70>,,,http://m.yelp.com/biz/the-globe-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,The Globe,2124776161,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,,188,,http://s3-media4.fl.yelpcdn.com/photo/umWoGs8X8WQocLXUlsJ5GQ/ms.jpg,"Came here for a friend's birthday party. The drinks are okay and the average price you'll find in Manhattan. I think draft beer was $7-8. 

My friends...",http://www.yelp.com/biz/the-globe-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['158 E 23rd St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cf5abe0>,US,Lexington Ave & 3rd Ave,"['158 E 23rd St', 'Gramercy', 'New York, NY 10010']",8.0,['Gramercy'],10010,NY,40.7388038635254,-73.9838180541992
720,"[Category(name='Coffee & Tea', alias='coffee'), Category(name='American (Traditional)', alias='tradamerican'), Category(name='Bars', alias='bars')]",,+1-646-478-8702,,,,wayside-new-york,https://s3-media4.fl.yelpcdn.com/bphoto/i5GP_UQq4Reo0lo81FyQGg/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cf68a90>,1442141646.0,single_platform,http://m.yelp.com/biz/wayside-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Wayside,6464788702,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,,125,,http://s3-media2.fl.yelpcdn.com/photo/UfDpbuchSe5E9vuJaS3Uqg/ms.jpg,"I'm so conflicted about Wayside! My freshman dorm was directly across the street from this little joint, so I went there for my coffee, pao de queijo, and...",http://www.yelp.com/biz/wayside-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['139 E 12th St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cf68b00>,US,4th Ave & 3rd Ave,"['139 E 12th St', 'East Village', 'New York, NY 10003']",9.5,['East Village'],10003,NY,40.7321736838167,-73.9883893509763
721,"[Category(name='Bars', alias='bars'), Category(name='American (Traditional)', alias='tradamerican')]",,+1-212-891-8100,,,,the-madison-room-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/0jWdy5tnFevQ6Nt9vvXGJg/ms.jpg,False,False,<yelp.obj.location.Location object at 0x10cf68b38>,,,http://m.yelp.com/biz/the-madison-room-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,The Madison Room,2128918100,5.0,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/f1def11e4e79/ico/stars/v1/stars_5.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/22affc4e6c38/ico/stars/v1/stars_large_5.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/c7623205d5cd/ico/stars/v1/stars_small_5.png,,4,,http://s3-media3.fl.yelpcdn.com/photo/00eL_YYqX1e_6F_9yc8_bQ/ms.jpg,The Madison Room is amazing. Simply stated. I felt like royalty during my dining experience. My guest and I arrived 45 minutes before closing but we were...,http://www.yelp.com/biz/the-madison-room-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,"['The New York Palace', '455 Madison Ave']",New York,<yelp.obj.coordinate.Coordinate object at 0x10cf68ba8>,US,,"['The New York Palace', '455 Madison Ave', 'Midtown East', 'New York, NY 10022']",9.5,['Midtown East'],10022,NY,40.7581465,-73.975341
722,"[Category(name='Lounges', alias='lounges'), Category(name='Dance Clubs', alias='danceclubs')]",,+1-212-529-1807,,,,bob-bar-new-york,https://s3-media4.fl.yelpcdn.com/bphoto/6m-Ke6ZukJnvVPyEQK406g/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cf68be0>,,,http://m.yelp.com/biz/bob-bar-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,bOb Bar,2125291807,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,,652,,http://s3-media3.fl.yelpcdn.com/photo/5FG1iwG1ubge6s2N783eoA/ms.jpg,"Dang, I've been frequenting this spot for ages. The music is usually on point - old school, underground, conscious raising hip hop at its best. Unless you...",http://www.yelp.com/biz/bob-bar-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['235 Eldridge St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cf68c50>,US,Houston St & Stanton St,"['235 Eldridge St', 'Lower East Side', 'New York, NY 10002']",8.0,['Lower East Side'],10002,NY,40.72241,-73.9899
723,"[Category(name='Dive Bars', alias='divebars'), Category(name='Pubs', alias='pubs')]",,+1-212-874-8840,,,,emerald-inn-new-york-2,https://s3-media4.fl.yelpcdn.com/bphoto/z2cRjmGcCcciM7QEFtTWUg/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cf68c88>,,,http://m.yelp.com/biz/emerald-inn-new-york-2?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Emerald Inn,2128748840,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,,45,,http://s3-media4.fl.yelpcdn.com/photo/LaXw0xYer82XQ2aqPZ1WYA/ms.jpg,I stopped in on a Monday night for some food and pints while awaiting the start of a show at the Beacon Theatre three blocks away.  Great pub ambiance and...,http://www.yelp.com/biz/emerald-inn-new-york-2?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['250 W 72nd St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cf68cf8>,US,Broadway & West 72nd St,"['250 W 72nd St', 'Upper West Side', 'New York, NY 10023']",9.5,['Upper West Side'],10023,NY,40.7794204822704,-73.9837593751674
